trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,Z_Score_Fare_Amount,Z_Score_Distance,New_Duration,Year_x,Month_x,Day_x,Weekday_x,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,fare_amount_log,distance_km_log,duration_min_sqrt,duration_min_restored,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,surge_flag_check,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,Win_Total_Rides,Year_y,Month_y,Day_y,Weekday_y,gender_encoded,ride_frequency_group,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,zone_name_Zone_10,zone_name_Zone_2,zone_name_Zone_3,zone_name_Zone_4,zone_name_Zone_5,zone_name_Zone_6,zone_name_Zone_7,zone_name_Zone_8,zone_name_Zone_9,traffic_level,traffic_level_encoded
T00978,R0085,Zone_5,13.66,124.34,142.31,Cash,2024-04-15,0,0.09014786798166148,1.216062969534801,124.34,2024,4,15,0,0.0,0.0,0.0,4.96501011606998,2.6851226964585053,11.150784725749126,124.0,0.09017041340354245,1.2163670993306115,1.7362746684257304,0.30094907211253286,0.5278637770897833,0.6180306650736759,False,0,Aadhya Ghosh,29,Female,Chennai,2022-09-17,94,12,4.95,94.0,2022,9,17,5,0,High,8.798,101.982,1458,0.1276595744680851,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00979,R0169,Zone_8,7.51,48.91,168.46,Wallet,2023-03-24,1,0.39591718201709797,-0.16567868835090718,48.91,2023,3,24,4,0.0,0.0,1.0,5.132616910770318,2.1412419425852827,6.993568473962345,49.0,0.3960161984453103,-0.1657201235618466,-0.3606569482275781,0.35634691975256333,0.2898606811145511,0.24253285543608122,False,1,Reyansh Kumar,32,Male,Delhi,2023-02-21,497,81,4.19,497.0,2023,2,21,1,1,High,10.058571428571428,201.77285714285716,1301,0.16297786720321933,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T00980,R0196,Zone_6,2.48,17.97,26.54,Credit Card,2023-07-29,0,-1.2635390722050488,-1.2957860930932017,17.97,2023,7,29,5,1.0,0.0,0.0,3.315639493300509,1.247032293786383,4.2391036788453285,18.0,-1.2638550754792666,-1.29611016114706,-1.2207797669900513,0.05569443267519702,0.0952012383900929,0.088510553564317,False,1,Vivaan Das,18,Male,Hyderabad,2019-06-24,51,9,4.93,51.0,2019,6,24,0,1,High,7.995833333333334,135.28583333333333,2639,0.17647058823529413,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00981,R0190,Zone_6,3.46,20.02,80.21,Cash,2023-01-10,0,-0.6359811722325107,-1.0756061215927148,20.02,2023,1,10,1,0.0,0.0,0.0,4.397038392294319,1.4951487660319727,4.474371464239419,20.0,-0.6361402271736576,-1.0758751240032214,-1.1637903753138046,0.169392424370816,0.13312693498452013,0.09871565113500598,False,1,Saanvi Iyer,35,Other,Surat,2020-09-25,274,47,4.12,274.0,2020,9,25,4,2,High,7.776666666666666,124.21333333333334,2180,0.17153284671532848,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00982,R0073,Zone_7,7.19,38.88,157.25,Credit Card,2023-04-20,1,0.26483978200420144,-0.23757418924902518,38.88,2023,4,20,3,1.0,0.0,0.0,5.064176061024286,2.1029138978649784,6.235382907247958,39.0,0.26490601678878184,-0.237633605078202,-0.6394879718923357,0.3325989322938734,0.27747678018575855,0.1926025487853445,False,1,Meera Das,41,Other,Ahmedabad,2021-06-19,490,30,3.01,490.0,2021,6,19,5,2,High,8.734444444444444,141.74444444444444,1913,0.061224489795918366,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00983,R0077,Zone_4,6.17,52.93,83.76,Wallet,2023-09-16,0,-0.5944713800785604,-0.4667410983617769,52.93,2023,9,16,5,0.0,0.0,1.0,4.4398237334000985,1.969905654611529,7.275300681071539,53.0,-0.5946200536785035,-0.4668578274115854,-0.24890214113562123,0.176912973476824,0.2380030959752322,0.2625448028673835,False,1,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,406.0,2019,9,7,5,1,High,10.489999999999998,167.4157142857143,2564,0.17733990147783252,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00984,R0283,Zone_5,16.29,113.75,178.58,UPI,2024-06-26,1,0.514249321903852,1.8069541175412094,113.75,2024,6,26,2,0.0,1.0,0.0,5.1906207910926625,2.850128299695199,10.665364503850771,114.0,0.5143779324652985,1.8074060255431583,1.4418758109372174,0.3777857808660283,0.6296439628482973,0.5653126244524094,False,0,Diya Nair,19,Male,Surat,2023-06-15,245,45,3.55,245.0,2023,6,15,3,1,High,7.9957142857142856,144.74714285714285,1187,0.1836734693877551,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00985,R0209,Zone_2,0.4,2.19,8.96,Wallet,2024-01-12,0,-1.4691002401110898,-1.7631068489309696,2.19,2024,1,12,4,0.0,0.0,1.0,2.298577071596507,0.33647223662121295,1.4798648586948742,2.0,-1.4694676529566766,-1.763547791003371,-1.6594590843808668,0.018451826116430814,0.014705882352941178,0.009956192751891677,False,1,Vivaan Sharma,31,Other,Surat,2020-06-11,109,20,3.77,109.0,2020,6,11,3,2,High,7.315,91.88625,2286,0.1834862385321101,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00986,R0120,Zone_10,7.68,41.52,120.11,Wallet,2023-02-25,1,-0.16943449422050635,-0.12748420349878192,41.52,2023,2,25,5,0.0,0.0,1.0,4.7966992235329595,2.1610215286722587,6.443601477434805,42.0,-0.16947686873516674,-0.12751608650628274,-0.5660967552946328,0.25391915939327175,0.2964396284829721,0.2057447232178415,False,1,Ishaan Gupta,18,Other,Surat,2020-07-12,311,15,4.55,311.0,2020,7,12,6,2,High,8.525,126.74375,2255,0.04823151125401929,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00987,R0133,Zone_4,2.67,15.91,57.6,UPI,2024-02-27,0,-0.9003576231059799,-1.253098139434944,15.91,2024,2,27,1,0.0,1.0,0.0,4.070734696582967,1.3001916620664788,3.988734135035826,16.0,-0.900582796955469,-1.253411531496724,-1.2780471556988648,0.12149394119142445,0.10255417956656347,0.07825567502986858,False,1,Diya Kumar,25,Female,Delhi,2019-07-13,155,11,4.4,155.0,2019,7,13,5,0,High,7.21,90.80777777777777,2620,0.07096774193548387,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00988,R0289,Zone_2,8.58,80.43,163.1,Credit Card,2023-06-03,1,0.3332432423142321,0.07472189277717543,80.43,2023,6,3,5,1.0,0.0,0.0,5.100475998096045,2.259677591982769,8.968277426574181,80.0,0.33332658437938756,0.07474058025846728,0.5155896984237848,0.3449919498347597,0.33126934984520123,0.3994424532058941,False,1,Aarav Gupta,21,Other,Chennai,2021-09-30,322,14,4.17,322.0,2021,9,30,3,2,High,8.26625,154.31,1810,0.043478260869565216,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00989,R0256,Zone_2,9.91,66.8,153.36,Cash,2023-09-15,0,0.21935440412283075,0.373537568384979,66.8,2023,9,15,4,0.0,0.0,0.0,5.039287536669418,2.3896797998449792,8.17312669668102,67.0,0.21940926329690907,0.37363098781082,0.13667974303488628,0.3243581052453182,0.3827399380804954,0.3315909996017523,False,1,Aadhya Sharma,31,Female,Delhi,2021-03-25,265,8,3.65,265.0,2021,3,25,3,0,High,6.908333333333334,125.63333333333333,1999,0.03018867924528302,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00990,R0237,Zone_4,5.98,47.26,59.33,Credit Card,2023-02-04,0,-0.8801289074929279,-0.5094290520200344,47.26,2023,2,4,5,1.0,0.0,0.0,4.09982949245267,1.9430489167742813,6.8745908969188845,47.0,-0.8803490222662812,-0.5095564570619213,-0.4065264586011424,0.12515888484026777,0.23065015479876164,0.2343189964157706,False,1,Aadhya Nair,40,Male,Chennai,2022-12-13,36,3,3.71,36.0,2022,12,13,1,1,High,9.737,177.13899999999998,1371,0.08333333333333333,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00991,R0070,Zone_5,10.65,97.69,133.59,Credit Card,2024-02-25,0,-0.01181421302747829,0.5397959142118772,97.69,2024,2,25,6,1.0,0.0,0.0,4.902233120245624,2.4553061800117097,9.883825170448938,98.0,-0.011817167688779323,0.5399309138173922,0.9954125766345243,0.282476061350733,0.4113777089783282,0.48536439665471925,False,1,Meera Reddy,33,Male,Bengaluru,2023-01-03,310,6,3.54,310.0,2023,1,3,1,1,High,12.83,246.28,1350,0.01935483870967742,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00992,R0050,Zone_2,7.01,65.59,137.36,UPI,2024-06-14,1,0.03226801695009718,-0.2780154085042168,65.59,2024,6,14,4,0.0,1.0,0.0,4.929858984068968,2.080690761080268,8.098765338000602,66.0,0.032276086980722304,-0.2780849384311521,0.10304210209427261,0.29046267265485975,0.2705108359133127,0.3255675029868579,False,1,Diya Das,49,Male,Ahmedabad,2022-10-06,330,41,3.42,330.0,2022,10,6,3,1,High,8.585714285714285,130.82999999999998,1439,0.12424242424242424,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00993,R0280,Zone_3,7.1,40.01,158.37,UPI,2023-09-10,1,0.27793582910629283,-0.2577947988766211,40.01,2023,9,10,6,0.0,1.0,0.0,5.071228542871542,2.0918640616783932,6.325345840347388,40.0,0.27800533913091496,-0.25785927175467716,-0.6080743072122584,0.33497161257520547,0.2739938080495356,0.19822779769016327,False,1,Saanvi Gupta,26,Other,Chennai,2023-05-31,172,23,4.43,172.0,2023,5,31,2,2,High,8.461666666666666,122.55,1202,0.13372093023255813,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00994,R0161,Zone_5,5.91,44.63,125.74,Cash,2024-03-17,0,-0.1036034717341008,-0.5251561928414978,44.63,2024,3,17,6,0.0,0.0,0.0,4.842137743895371,1.9329696377795786,6.680568838055634,45.0,-0.10362938231890856,-0.5252875311436241,-0.47963967816627817,0.2658461147360393,0.22794117647058826,0.22122660294703306,False,1,Aarav Nair,32,Other,Surat,2019-03-27,332,50,4.91,332.0,2019,3,27,2,2,High,5.536666666666666,94.59333333333332,2728,0.15060240963855423,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00995,R0233,Zone_5,11.25,101.38,171.94,Credit Card,2023-01-19,0,0.4366084712271674,0.6745999783958487,101.38,2023,1,19,3,1.0,0.0,0.0,5.152944713532285,2.505525936990736,10.0687635785135,101.0,0.43671766429408077,0.6747686916605588,1.0979934816517682,0.36371917634098805,0.43459752321981426,0.5037335722819594,False,1,Ishaan Iyer,30,Other,Hyderabad,2023-11-23,469,41,4.37,469.0,2023,11,23,3,2,High,12.752857142857142,235.89142857142858,1026,0.08742004264392324,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00996,R0035,Zone_3,8.69,84.88,106.87,Cash,2023-04-16,0,-0.32424847960594333,0.09943597121090342,84.88,2023,4,16,6,0.0,0.0,0.0,4.680926798387338,2.2710944259026746,9.213034245024817,85.0,-0.32432957213681124,0.09946083952971436,0.6392983779161246,0.2258706889246674,0.3355263157894737,0.42159498207885304,False,1,Reyansh Das,39,Male,Kolkata,2022-03-20,392,41,3.49,392.0,2022,3,20,6,1,High,7.244999999999999,104.97749999999999,1639,0.10459183673469388,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00997,R0041,Zone_7,15.87,109.81,289.04,UPI,2023-08-09,1,1.8058469673476114,1.7125912726124293,109.81,2023,8,9,2,0.0,1.0,0.0,5.670018844503392,2.825536896557877,10.47902667235846,110.0,1.806298598458173,1.7130195810529416,1.3323449801057972,0.6117913736124058,0.6133900928792569,0.5456989247311829,False,0,Aarav Nair,25,Other,Pune,2020-04-11,353,8,4.74,353.0,2020,4,11,5,2,High,8.428,140.432,2347,0.0226628895184136,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00998,R0084,Zone_5,14.35,101.77,192.38,Wallet,2023-03-23,1,0.6756113308403345,1.3710876433463681,101.77,2023,3,23,3,0.0,0.0,1.0,5.264657165055401,2.731115474033206,10.088111815399351,102.0,0.6757802970380093,1.371430543850253,1.1088353659218835,0.4070205914752987,0.5545665634674922,0.5056750298685783,False,0,Kavya Sharma,38,Male,Jaipur,2019-07-21,366,6,4.67,366.0,2019,7,21,6,1,High,9.3625,179.48000000000002,2612,0.01639344262295082,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00999,R0277,Zone_10,10.77,99.49,249.99,Wallet,2024-02-07,1,1.3492392536541584,0.5667567270486714,99.49,2024,2,7,2,0.0,0.0,1.0,5.525413097700675,2.4655539212721855,9.974467404327912,99.0,1.3495766900114796,0.5668984693860254,1.0454520424965945,0.5290653334463181,0.4160216718266254,0.49432497013142174,False,1,Kavya Gupta,42,Female,Jaipur,2021-01-22,433,16,3.06,433.0,2021,1,22,4,0,High,9.658888888888889,155.86666666666667,2061,0.03695150115473441,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01000,R0253,Zone_7,2.8,24.44,37.65,Credit Card,2024-08-02,0,-1.1336309621119818,-1.2238905921950836,24.44,2024,8,2,4,1.0,0.0,0.0,3.654546775033431,1.33500106673234,4.94368283772331,24.0,-1.1339144761747142,-1.2241966796307047,-1.0409156869191656,0.07923057368019658,0.10758513931888546,0.12071883711668659,False,1,Ishaan Gupta,26,Male,Surat,2021-08-19,173,24,3.16,173.0,2021,8,19,3,1,High,7.117142857142857,110.84571428571428,1852,0.13872832369942195,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T01001,R0135,Zone_1,0.58,5.31,13.96,Credit Card,2024-06-30,1,-1.4106357441196105,-1.7226656296757783,5.31,2024,6,30,6,1.0,0.0,0.0,2.7053799725463312,0.4574248470388754,2.3043437243605824,5.0,-1.4109885353578682,-1.723096457650421,-1.572724010219945,0.029044148800949073,0.021671826625386997,0.02548785344484269,False,1,Reyansh Patel,38,Female,Ahmedabad,2022-02-24,153,8,3.47,153.0,2022,2,24,3,0,High,8.325,124.01625,1663,0.05228758169934641,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01002,R0248,Zone_6,12.93,94.92,284.82,Cash,2024-06-13,0,1.7565029327308026,1.052051358110969,94.92,2024,6,13,3,0.0,0.0,0.0,5.6553622420536485,2.6340447877917144,9.74268956705488,95.0,1.7569422232047784,1.0523144696214253,0.9184073986134498,0.6028514532666723,0.4996130030959752,0.4715750696933493,False,0,Vivaan Ghosh,18,Female,Chennai,2021-10-24,104,12,3.65,104.0,2021,10,24,6,0,High,8.245714285714286,134.23714285714286,1786,0.11538461538461539,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T01003,R0190,Zone_5,5.62,50.57,106.41,Cash,2023-09-03,1,-0.3296272132371595,-0.5903114905304174,50.57,2023,9,3,6,0.0,0.0,0.0,4.676653287609955,1.890095369948917,7.11125867902441,51.0,-0.3297096509559017,-0.5904591237678214,-0.31450944082144655,0.2248961952376917,0.21671826625386997,0.25079649542015137,False,1,Saanvi Iyer,35,Other,Surat,2020-09-25,274,47,4.12,274.0,2020,9,25,4,2,High,7.776666666666666,124.21333333333334,2180,0.17153284671532848,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T01004,R0225,Zone_7,9.17,57.22,143.16,Wallet,2023-07-07,0,0.1000868323002129,0.20727922255808073,57.22,2023,7,7,4,0.0,0.0,1.0,4.9709237938600275,2.3194422100604686,7.564390259630977,57.0,0.10011186339533981,0.20733106180424776,-0.12964141416435393,0.30274976696890094,0.3541021671826626,0.28390083632019114,False,1,Ishaan Sharma,39,Female,Delhi,2020-06-15,465,9,4.08,465.0,2020,6,15,0,0,High,8.055,112.15333333333335,2282,0.01935483870967742,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T01005,R0025,Zone_8,4.85,31.44,62.93,Credit Card,2023-10-16,0,-0.8380344703790629,-0.7633100395665143,31.44,2023,10,16,0,1.0,0.0,0.0,4.157788734778635,1.766441661243765,5.607138307550475,31.0,-0.8382440575951391,-0.763500938666552,-0.8463177641222259,0.13278535717312093,0.18691950464396284,0.15556551174830743,False,1,Meera Das,21,Female,Mumbai,2021-10-22,42,3,4.01,42.0,2021,10,22,4,0,High,9.45,143.88600000000002,1788,0.07142857142857142,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T01006,R0272,Zone_5,10.59,99.0,205.44,Cash,2023-05-26,0,0.8283205943700783,0.52631550779348,99.0,2023,5,26,4,0.0,0.0,0.0,5.330009813280526,2.4501426573516603,9.9498743710662,99.0,0.8285277522060969,0.5264471360330755,1.0318301879008087,0.4346877383272604,0.40905572755417957,0.4918857029072083,False,1,Kavya Ghosh,21,Male,Kolkata,2020-01-15,432,4,4.79,432.0,2020,1,15,2,1,High,5.755714285714285,98.82285714285715,2434,0.009259259259259259,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T01007,R0016,Zone_10,12.79,67.67,192.63,Cash,2023-03-14,0,0.6785345556399085,1.020597076468042,67.67,2023,3,14,1,0.0,0.0,0.0,5.265949121515307,2.6239436918052106,8.226177727231525,68.0,0.6787042529179498,1.0208523214580196,0.16086548486822036,0.4075502076095246,0.49419504643962847,0.3359219434488252,False,0,Aarav Iyer,28,Female,Delhi,2022-01-24,356,51,3.06,356.0,2022,1,24,0,0,High,8.248000000000001,137.536,1694,0.14325842696629212,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01008,R0237,Zone_6,1.95,18.2,24.05,Cash,2024-03-13,1,-1.2926543912088055,-1.4148630164557099,18.2,2024,3,13,2,0.0,0.0,0.0,3.2208738275308737,1.0818051703517284,4.266145801540309,18.0,-1.292977676043473,-1.415216864908524,-1.214385835241009,0.050419455978306923,0.07469040247678019,0.08965551573078455,False,1,Aadhya Nair,40,Male,Chennai,2022-12-13,36,3,3.71,36.0,2022,12,13,1,1,High,9.737,177.13899999999998,1371,0.08333333333333333,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T01009,R0148,Zone_9,3.93,34.86,59.65,Wallet,2024-06-10,0,-0.8763871797494732,-0.970009604648604,34.86,2024,6,10,0,0.0,0.0,1.0,4.105119635390059,1.5953389880545987,5.904235767650205,35.0,-0.8766063587399574,-0.9702521980260741,-0.7512427789842926,0.12583679349207694,0.1513157894736842,0.1725906013540422,False,1,Aarav Kumar,44,Male,Ahmedabad,2019-09-30,412,34,3.36,412.0,2019,9,30,0,1,High,5.7975,102.1575,2541,0.0825242718446602,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01010,R0130,Zone_2,0.32,2.7,6.4,Wallet,2023-10-28,1,-1.499034062058727,-1.7810807241554991,2.7,2023,10,28,5,0.0,0.0,1.0,2.0014800002101243,0.2776317365982795,1.6431676725154984,3.0,-1.4994089611672665,-1.7815261613824598,-1.6452812357199467,0.013028556901957462,0.011609907120743035,0.012495021903624054,False,1,Diya Ghosh,27,Female,Pune,2019-02-16,316,62,3.62,316.0,2019,2,16,5,0,High,6.3625,112.04125,2767,0.1962025316455696,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T01011,R0099,Zone_6,9.17,65.75,164.57,UPI,2024-02-28,0,0.35043180413572694,0.20727922255808073,65.75,2024,2,28,2,0.0,1.0,0.0,5.10939406611952,2.3194422100604686,8.108637370113428,66.0,0.3505194449534372,0.20733106180424776,0.10749005461534543,0.3481060927040081,0.3541021671826626,0.3263639984070092,False,1,Diya Gupta,35,Other,Mumbai,2021-08-21,80,8,3.7,80.0,2021,8,21,5,2,High,7.707777777777778,142.51777777777778,1850,0.1,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T01012,R0159,Zone_4,0.33,3.1,5.82,Cash,2024-06-16,0,-1.5058159435937388,-1.778833989752433,3.1,2024,6,16,6,0.0,0.0,0.0,1.9198594718553708,0.2851789422336624,1.760681686165901,3.0,-1.5061925388087285,-1.7792788650850737,-1.6341613544172644,0.011799847470553343,0.011996904024767803,0.01448626045400239,False,1,Ishaan Singh,43,Female,Bengaluru,2020-05-21,79,2,4.9,79.0,2020,5,21,3,0,High,5.9925,106.2225,2307,0.02531645569620253,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01013,R0117,Zone_1,6.17,36.26,146.37,UPI,2023-06-05,1,0.13762103872674267,-0.4667410983617769,36.26,2023,6,5,0,0.0,1.0,0.0,4.992946431225172,1.969905654611529,6.021627686929839,36.0,0.13765545689377487,-0.4668578274115854,-0.7123231944249047,0.30955003813236165,0.2380030959752322,0.17955993628036637,False,1,Aadhya Gupta,21,Female,Ahmedabad,2021-06-12,369,37,3.16,369.0,2021,6,12,5,0,High,5.837999999999999,98.296,1920,0.1002710027100271,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01014,R0028,Zone_9,10.6,101.63,157.5,UPI,2024-07-19,1,0.2677630068037754,0.5285622421965461,101.63,2024,7,19,4,0.0,1.0,0.0,5.065754593317335,2.451005098112319,10.081170566953025,102.0,0.26782997266872227,0.5286944323304615,1.1049434074659445,0.3331285484280993,0.40944272445820434,0.5049780963759458,False,1,Reyansh Sharma,20,Female,Surat,2023-11-11,249,21,3.79,249.0,2023,11,11,5,0,High,10.61,193.56375,1038,0.08433734939759036,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01015,R0177,Zone_9,18.29,123.71,371.47,Wallet,2023-05-17,0,2.7696926482631383,2.2563009981544475,123.71,2023,5,17,2,0.0,0.0,1.0,5.920156497663592,2.9595868269176377,11.122499719037982,124.0,2.7703853311921276,2.25686528502038,1.7187608553740057,0.7864164053893739,0.7070433436532508,0.6148944643568299,False,0,Ishaan Reddy,34,Other,Bengaluru,2023-02-15,489,63,4.48,489.0,2023,2,15,2,2,High,9.645,155.56333333333333,1307,0.12883435582822086,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01016,R0036,Zone_6,9.84,78.98,216.27,Cash,2023-08-13,1,0.9549546926876225,0.3578104275635156,78.98,2023,8,13,6,0.0,0.0,0.0,5.3811408197471495,2.3832429960115,8.887069258197553,79.0,0.9551935209251159,0.35789991372911717,0.4752801287015615,0.45763070926192695,0.380030959752322,0.39222421346077263,False,1,Aadhya Das,30,Female,Surat,2022-03-16,177,15,4.9,177.0,2022,3,16,2,0,High,9.31,148.78857142857143,1643,0.0847457627118644,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T01017,R0250,Zone_10,14.26,132.02,247.26,UPI,2023-02-12,0,1.3173176388428105,1.3508670337187725,132.02,2023,2,12,6,0.0,1.0,0.0,5.514476584087801,2.725235025856311,11.489995648389081,132.0,1.31764709180253,1.351204877173778,1.9497763894372304,0.5232819252605712,0.5510835913312694,0.6562624452409399,False,0,Aadhya Iyer,34,Female,Jaipur,2021-02-01,163,31,4.63,163.0,2021,2,1,0,0,High,8.368888888888888,125.25666666666666,2051,0.1901840490797546,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01018,R0226,Zone_4,9.3,50.64,147.85,Credit Card,2023-09-06,0,0.15492652954022038,0.23648676979794142,50.64,2023,9,6,2,1.0,0.0,0.0,5.002939087461785,2.33214389523559,7.116178749862878,51.0,0.15496527570302204,0.23654591367026737,-0.31256346159347714,0.3126853656469791,0.35913312693498456,0.25114496216646753,False,1,Aarav Iyer,20,Other,Surat,2021-07-30,266,2,3.25,266.0,2021,7,30,4,2,High,7.601428571428571,129.5257142857143,1872,0.007518796992481203,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01019,R0102,Zone_4,9.55,48.82,120.65,Wallet,2024-01-07,0,-0.16312032865342652,0.2926551298745962,48.82,2024,1,7,6,0.0,0.0,1.0,4.801148069229532,2.3561258599220753,6.987131027825369,49.0,-0.16316112403449534,0.29272832110492014,-0.36315892152068147,0.2550631302431997,0.36880804953560375,0.2420848267622461,False,1,Aarav Nair,18,Female,Chennai,2023-05-13,123,22,4.1,123.0,2023,5,13,5,0,High,8.9575,120.825,1220,0.17886178861788618,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01020,R0107,Zone_8,6.95,60.81,146.22,Cash,2023-01-29,0,0.1358671038469982,-0.29149581492261384,60.81,2023,1,29,6,0.0,0.0,0.0,4.991928066630559,2.0731719286662407,7.798076685952761,61.0,0.13590108336581055,-0.2915687162154687,-0.029840479472780502,0.3092322684518261,0.26818885448916413,0.30177220230983676,False,1,Reyansh Gupta,33,Male,Hyderabad,2020-01-11,179,14,3.66,179.0,2020,1,11,5,1,High,6.514,125.58600000000001,2438,0.0782122905027933,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
